psro_40c,psro
,9.162946443
9.109933294,8.664899527
,8.451451344
,8.402623215
,8.313336998
,8.168248196
,8.420758882
,8.618860833
,8.766740806
,8.907645455
9.51171867,9.05970958
,9.030412702
,8.822545125
,8.571428289
,8.42912979
,8.33286825
,8.027343547
,8.197545073
8.822545125,8.338448855
8.985770461,8.528180766
,8.684430779
,8.836495771
,8.794642098
,8.659318922
,8.451451344
,8.235211992
,8.162667591
,7.897600976
8.743024534,8.296595182
,8.521204575
9.12806896,8.650948881
9.252232661,8.804407724
,8.784876472
,8.592355126
,8.404017066
,8.306360808
,8.27567008
,8.257532679
8.976004835,8.505859211
,8.631417629
,8.738839513
,8.712332938
,8.575614177
,8.476562334
,8.355188937
,8.33705327
,8.445870739
9.298270487,8.818359237
,8.920201383
,8.890904506
,8.773716996
,8.733258908
,8.402623215
,8.628626459
,8.751395442
,8.624442306
,8.39425144
,8.450055759
,8.373326338
,8.39285759
,8.457031082
8.950892111,8.493303283
,8.493303283
,8.476562334
8.759765482,8.363560712
,8.144531057
,8.306360808
,8.497489171
,8.51143895
,8.512834535
,8.553292623
8.897879829,8.475167616
8.632812347,8.25195294
8.530970201,8.123605087
,
,7.851562282
,7.981305721
,7.925502268
,7.893415088
,8.005021993
,7.94503352
,7.656249766
,7.505580359
,
,8.157086985
8.36914045,7.942243217
,8.037109173
8.420758882,7.992466064
,8.025948829
,8.154296682
,8.087332887
,7.660434787
,7.51674157
,7.414899424
,
,8.440290134
9.001115825,8.51143895
9.172712069,8.691406102
,8.772321411
,8.934152029
,9.012277036
,8.769531108
,8.349609199
,8.217076325
,8.078961979
,8.037109173
,8.533761371
,8.550501453
9.22014548,8.734654493
9.398717048,8.911829608
9.575892163,9.108537709
9.75446373,9.298270487
9.261998286,8.826730145
,8.487723545
,8.327287644
,8.21568074
,
,8.295201331
8.994140502,8.504464494
,8.715123241
,8.955077999
,9.157365838
9.613560816,9.18526713
,8.902063982
,8.565848551
,8.335657685
,
,8.09430821
,8.123605087
,8.321707906
8.924386404,8.469587011
9.139230171,8.683036061
,8.836495771
,8.783482622
,8.641183255
,8.267298304
,8.017577921
,8.045480081
,
8.588170106,8.205915114
8.8853239,8.423548317
,8.607701357
,8.754185744
,8.676060738
8.918805798,8.512834535
,8.205915114
,8.052454537
,8.095702928
,8.129185693
,8.458426667
9.051339539,8.585379803
9.109933294,8.652343599
,8.618860833
,8.469587011
,8.2435829
,8.112443876
,
,8.438895416
9.257812399,8.78906236
,8.775110846
9.193638906,8.734654493
,8.655133901
,8.504464494
,8.138951319
,8.465401991
9.010881451,8.551897038
,8.399832913
,8.352399501
,8.507254797
,8.427734205
,8.240792597
,8.355188937
,8.445870739
8.952287696,8.503068909
8.976004835,8.519810725
,8.366350147
,8.27706393
,8.166852611
8.819754822,8.348214481
8.858817326,8.388671702
8.924386404,8.458426667
9.003906128,8.557477643
8.976004835,8.533761371
,8.376115773
,8.239397012
,7.905971017
8.15987642,7.748325419
,7.866908514
,7.829241595
,7.777622296
,7.975725982
,7.88085916
,7.738559793
,7.645089423
,7.434430675
,8.058036009
8.256138828,7.839007221
8.353795086,7.917132228
8.257532679,7.837611636
,7.847377262
,7.961774469
,7.970145377
,7.69949729
8.044084496,7.69949729
,7.52092659
,
,8.359374824
,8.51841514
,8.600725167
,8.609095208
,8.690011384
,8.780692319
,8.625837024
,8.374720188
8.776506431,8.364954562
,8.232421689
,
8.892298356,8.476562334
,8.60351547
,8.706751466
,8.745813969
9.323381477,8.861607628
9.598213717,9.148995797
9.235490844,8.787667642
9.030412702,8.599329582
8.964843624,8.535156089
,8.438895416
,8.352399501
8.786272057,8.325892059
9.109933294,8.616071398
9.213170157,8.726282717
,8.782087037
,8.970423363
,9.11969892
,8.978795138
,8.801618288
,8.609095208
,8.473772031
,8.122209502
,8.257532679
8.897879829,8.412388841
,8.539341977
,8.595145429
,8.729073887
,8.819754822
,8.837890489
9.008092015,8.577008895
,8.390067287
8.659318922,8.254743243
,
,8.399832913
9.019251492,8.550501453
,8.623046721
,8.744420119
9.225725219,8.762555785
,8.670480133
,8.475167616
8.691406102,8.293805746
,8.198938924
,8.39285759
,8.611886378
9.052734257,8.57979833
9.125279525,8.676060738
,8.736048343
8.978795138,8.537946392
,8.391462004
8.61467668,8.21986576
,8.119420067
,8.553292623
,8.808593612
9.295480184,8.812779499
,8.762555785
9.069475206,8.623046721
8.913225193,8.477957919
,8.133370713
8.962053322,8.491907698
,8.554687341
,8.364954562
,8.532365786
,8.623046721
,8.490513848
,8.510045099
,8.493303283
9.029017117,8.590959541
,8.57840448
8.988560764,8.549107602
,8.410993256
,8.307756393
,8.523995745
,8.557477643
,8.558873228
,8.585379803
,8.590959541
8.953683281,8.521204575
8.730468605,8.302176655
,8.172433216
,
,8.007812295
,8.014787618
,7.995257234
,7.963169187
,7.984096023
,7.890624786
,7.64648414
,7.526507195
,
,8.512834535
,8.065011332
,8.081751414
,8.042688911
,8.017577921
,8.021763809
,7.90876132
,7.541852559
,7.504184774
,7.398158475
,
,8.807198894
9.174107654,8.674665153
,8.736048343
,8.744420119
,8.815568935
,8.755579595
8.952287696,8.494698868
,8.112443876
,8.129185693
,7.998046669
,7.94921854
,8.893693941
,8.70396203
,8.78906236
,8.844865812
9.366629868,8.8853239
,8.913225193
8.952287696,8.491907698
,8.171037631
,8.190568883
,8.150110795
,8.129185693
,8.650948881
,8.655133901
,8.736048343
,8.82114954
,8.869977669
,8.745813969
8.970423363,8.497489171
,8.250558223
8.664899527,8.225446366
,
,7.925502268
,8.410993256
8.914620778,8.452845195
,8.497489171
,8.560267079
,8.5463173
,8.405412651
,8.270089474
,8.028739132
,7.964564772
,7.985491608
,
,8.412388841
,8.476562334
9.082031134,8.599329582
,8.585379803
,
,8.254743243
,8.102678251
,8.010602598
,7.961774469
,8.491907698
9.070870791,8.599329582
9.121093637,8.642577973
,8.628626459
9.017857641,8.535156089
,8.321707906
8.666295112,8.176618237
,8.06640605
,8.03013385
9.211774572,8.701171728
9.421037735,8.921595233
,8.840680792
9.217355178,8.745813969
9.068079621,8.599329582
8.992745784,8.517020422
,8.184989145
,8.600725167
,8.670480133
,8.482142072
,8.297990767
8.798827986,8.357980107
,8.258928264
,
8.804407724,8.335657685
,8.39425144
8.830915166,8.39285759
,8.314732583
,8.257532679
,
,8.152901965
,8.398437328
,8.42912979
,8.476562334
,8.487723545
,8.443079569
,8.21986576
,
,7.816684799
,7.716239106
,7.88504418
8.288225141,7.893415088
8.263114151,7.839007221
,7.936663479
,7.82366099
7.956194731,7.628348474
,7.484653522
,
,7.950614125
,7.79575883
,7.929687289
,7.94503352
,7.950614125
,8.051060686
,7.965960357
,7.606026919
7.857142888,7.481864087
,7.395368172
,
8.70396203,8.289620726
,8.399832913
,8.593749844
,8.701171728
9.288504861,8.803013873
9.315011436,8.850446417
,8.673270435
,8.240792597
,8.157086985
,8.056640424
,
,8.438895416
,8.466796708
,8.678850173
,8.796037683
,8.950892111
,9.114118314
,8.713727656
,8.355188937
,8.267298304
,8.164062308
,8.288225141
,8.187779448
,8.431920093
,8.606305772
,8.786272057
,8.97460925
,8.969029512
,8.773716996
,8.423548317
,8.310546695
8.652343599,8.284040121
,
,7.974330397
,8.187779448
8.798827986,8.364954562
,8.565848551
,8.662109224
,8.596540146
,8.515624837
8.600725167,8.200334509
,8.020368224
8.450055759,8.070591938
,
8.51143895,8.133370713
,8.367745732
8.964843624,8.505859211
,8.592355126
,8.529576351
,8.415178276
,8.175223519
,8.059430727
,8.104073836
8.606305772,8.165457893
,8.387276984
,8.525390463
,8.613281095
,8.581193915
8.844865812,8.426339487
8.652343599,8.21149572
,8.12639539
,8.059430727
,8.487723545
,8.790457945
,8.737443928
,8.724888867
,8.549107602
,8.475167616
8.577008895,8.207310699
,8.464006406
,8.553292623
,8.335657685
8.893693941,8.445870739
,8.592355126
,8.475167616
,8.387276984
,8.470982596
9.029017117,8.515624837
,8.60351547
9.008092015,8.542131412
8.902063982,8.475167616
,8.325892059
,8.339843573
,8.493303283
,8.508649514
,8.528180766
,
,8.523995745
,
,8.264508869
,
,7.928292571
,7.981305721
,7.88783535
,7.872489119
,8.076171676
,7.939452915
,7.746930701
,7.622767868
,7.437220978
,8.253348525
,7.974330397
,8.017577921
,7.953403561
,7.91294634
,8.055245707
,8.002232557
,
,7.647879725
,7.536272821
,
,8.565848551
9.089006457,8.621652003
9.160156141,8.685826364
,8.69698584
,8.743024534
9.215959593,8.744420119
,8.659318922
,8.398437328
,8.356584522
,8.221261345
,8.134765431
,8.720702979
,8.673270435
9.228515521,8.766740806
,8.805803309
,8.851842002
,9.111328012
,8.823938975
,8.600725167
,8.521204575
,8.378906076
,
8.952287696,8.508649514
9.189453018,8.681640476
,8.716517091
,8.823938975
,8.948102676
,9.049943954
,
,8.737443928
9.054129842,8.606305772
,
,8.116629764
,8.380301661
8.921595233,8.464006406
8.99972024,8.537946392
9.115513899,8.641183255
,8.752790159
,8.865792649
,8.8490517
9.03459859,8.583984218
8.837890489,8.378906076
,8.21149572
,
,8.489118263
9.076451396,8.590959541
,8.642577973
,8.790457945
,8.843470227
,8.76395137
8.935546747,8.498883888
8.717912677,8.265904454
8.643973558,8.214286022
,8.484933242
,8.650948881
9.137834586,8.648157711
,8.775110846
,
,8.558873228
,8.415178276
,8.268693889
,8.179407672
,8.722098564
,8.94252207
,
,8.886718618
,8.78906236
,8.610490793
,8.187779448
,8.634207932
,8.606305772
,8.417968579
8.99832639,8.501673324
,8.536551674
,8.468192293
,8.553292623
,8.553292623
9.080636416,8.609095208
,8.570032704
8.977399553,8.539341977
,8.424943902
,8.303571372
,8.557477643
,8.663504809
,8.625837024
,8.660714507
,8.623046721
8.99832639,8.561662664
,8.341239158
,8.226841951
,
,8.085937302
,8.081751414
8.42912979,8.023157659
,8.003626408
,8.042688911
,7.898995694
,7.649274443
,7.536272821
,7.324218489
8.973214533,8.535156089
8.551897038,8.12639539
8.561662664,8.115234179
,8.133370713
,8.085937302
,8.035714455
,7.898995694
,7.532086933
7.88085916,7.51674157
7.76785667,7.427455352
,
,8.857421741
,8.758370765
,8.784876472
,8.871373254
9.349888919,8.888114203
,8.832310751
,8.489118263
,8.169642046
,8.171037631
,8.080357564
,8.048270384
9.405692371,8.966239209
9.257812399,8.765345221
,8.90624987
,8.995536087
,9.049943954
9.500558326,9.047154519
,8.48632796
,8.233817274
,8.240792597
8.570032704,8.108258856
8.613281095,8.189173298
,8.796037683
,8.719308262
,8.846261397
9.4545205,8.976004835
9.500558326,9.016462056
9.289899579,8.830915166
,8.558873228
,8.300781069
,8.226841951
,
,7.988281044
,8.493303283
,8.585379803
,8.600725167
9.174107654,8.705357615
,8.755579595
,8.560267079
,8.39704261
,8.106864138
,7.992466064
,8.000836972
,7.783202902
9.001115825,8.542131412
9.076451396,8.61467668
9.192243321,8.727678302
9.197823926,8.748605139
9.041573913,8.592355126
,8.402623215
,8.189173298
,8.051060686
,8.016183203
,8.535156089
,
9.24525647,8.768136391
,8.776506431
9.11969892,8.662109224
,8.450055759
8.691406102,8.265904454
,8.123605087
,7.971540095
,8.751395442
,8.987165179
9.481027075,8.987165179
,8.800223571
,8.687220214
8.960657737,8.537946392
8.617466983,8.197545073
9.179687392,8.706751466
,8.687220214
,8.464006406
,8.470982596
,8.496093586
,8.412388841
,8.493303283
,8.536551674
9.012277036,8.581193915
,8.571428289
,8.519810725
8.936942332,8.448661042
,8.316126433
,8.405412651
,8.533761371
,8.581193915
,8.649553296
,8.674665153
,8.550501453
8.871373254,8.40122763
,8.282645403
,
,7.968749792
,8.048270384
,8.044084496
,7.984096023
,8.077567261
,7.960379751
,7.741350963
,7.621372283
,
,8.33705327
,8.038504758
,8.150110795
,8.095702928
,8.060826312
,8.120813917
,7.988281044
,7.615792545
,7.596261294
,
,
,8.550501453
9.213170157,8.69977701
,8.804407724
,8.78906236
,8.909040172
,8.927176706
,8.652343599
8.775110846,8.321707906
,8.235211992
,8.104073836
,
,8.656529486
,8.701171728
,8.826730145
,8.918805798
,9.05970958
,9.225725219
,8.81696452
,8.508649514
,8.40122763
,
,
,8.415178276
,8.610490793
,8.776506431
,8.971818948
9.652623319,9.172712069
9.610770513,9.154576403
,8.949498261
,8.649553296
,
,8.309151978
,7.943637935
,8.180803257
8.907645455,8.415178276
,8.585379803
,8.762555785
,8.872767104
,8.869977669
,8.738839513
,
,8.313336998
8.630022044,8.169642046
,
8.713727656,8.289620726
,8.525390463
9.206193967,8.720702979
,8.864397064
,8.812779499
,8.653739184
,8.405412651
8.779296734,8.302176655
,8.200334509
,8.247767053
8.939732635,8.475167616
9.169921766,8.678850173
9.248046773,8.790457945
,8.777902016
9.075055811,8.617466983
,8.490513848
,8.36914045
,
8.985770461,8.482142072
,8.776506431
,8.867187366
9.358258959,8.867187366
9.291295164,8.818359237
,8.691406102
,8.416573862
,8.609095208
9.218749895,8.736048343
,8.571428289
,8.76395137
,8.801618288
,8.676060738
,8.936942332
,8.960657737
,8.988560764
,9.045758934
,8.967633927
,8.780692319
,
,9.009485866
,9.044364216
,9.118303335
,9.186662715
,9.289899579
,9.154576403
,8.878348577
,8.575614177
,
,8.465401991
,8.634207932
,8.655133901
,8.698381425
,8.897879829
,8.857421741
,8.443079569
,8.016183203
,7.693917552
,
,
,8.836495771
,8.946707958
,8.883928315
,8.966239209
,8.989954614
,8.519810725
,8.207310699
,7.832031031
,8.200334509
,9.157365838
,
,9.642857693
,9.825614281
,9.619140554
,9.503348629
,9.610770513
,9.425223622
,9.154576403
,8.660714507
,8.413782691
,9.238281147
,9.288504861
,9.61216523
,9.829798434
,9.641462108
,9.594029564
,9.61216523
,9.610770513
,9.324777062
,8.797433268
,8.5463173
,8.907645455
,9.1517861
,9.478235905
,9.804687444
,9.824218696
,9.732142176
,9.779576454
,9.736328063
,9.303850225
,8.76395137
,8.314732583
,8.685826364
,
,9.00251141
,9.418248299
,9.663782795
,9.667968683
,9.673548421
,9.328962082
,8.833704601
,8.434709528
,8.09849323
,
,8.766740806
,9.098772083
,9.428013925
,9.501953044
,9.30245464
,8.896484244
,8.517020422
,8.304966957
,
,
,8.796037683
,9.033203005
,9.086217022
,8.886718618
,
,8.378906076
,8.304966957
,
,8.874162689
,8.957868301
,8.943917655
,8.82114954
,
,8.33705327
,
,8.649553296
,8.512834535
,8.111048291
,8.193359186
,8.060826312
,
,8.2798551
,8.224051648
,8.180803257
,8.161272005
,
,
,
,8.345423311
,8.320312321
,8.330077947
,8.335657685
,8.189173298
,7.971540095
,7.836216051
,
,7.765067235
,7.836216051
,7.894809806
,7.861327908
,7.861327908
,7.758091045
,7.46791344
,
,
,8.09430821
,7.82784601
,7.989676629
,8.024553244
,7.956194731
,7.882254745
,7.815290082
,7.427455352
,
,
,
,8.307756393
,8.395647025
,8.631417629
,8.69977701
,8.581193915
,8.351004784
,8.271484192
,8.055245707
,7.978515418
,7.72739945
,7.611606658
,
,8.346818896
,8.634207932
,8.759765482
,8.590959541
,8.465401991
,8.228235801
,8.171037631
,8.162667591
,7.896205391
,7.79157381
,7.961774469
,8.189173298
,8.504464494
,8.701171728
,8.722098564
,8.588170106
,8.477957919
,8.352399501
,8.207310699
,7.928292571
,
,7.753906024
,7.924106683
,8.134765431
,8.39425144
,8.526786048
,8.489118263
,8.445870739
,8.123605087
,7.894809806
,7.693917552
,
,7.790179092
,7.961774469
,8.176618237
,8.437499831
,8.412388841
,8.236607577
,7.947823823
,7.735770358
,7.652064746
,7.741350963
,7.936663479
,8.016183203
,8.191964468
,8.235211992
,8.000836972
,7.802734153
,7.703683178
,
,
,8.217076325
,8.263114151
,8.232421689
,8.099888815
,7.979911003
,
,8.005021993
,8.087332887
,7.935267894
,9.575892163
,9.700055863
,9.54380585
,
,9.832588736
,9.886998338
,9.885602753
,9.7572549
,9.712610924
,
,
10.45340464,9.948381528
,9.959541872
,10.00139555
,10.11439717
,9.87444241
10.06835934,9.591239261
9.979073123,9.47963149
,
,9.330357667
,9.465680843
,9.515904557
,9.508928367
,9.620536139
,9.469865864
,9.054129842
,8.754185744
,8.570032704
,9.598213717
,9.433593663
,9.718192397
10.25948597,9.765624941
,9.619140554
,9.690290237
,9.552176758
,8.963448907
,8.784876472
8.985770461,8.592355126
,8.953683281
,9.839564059
,10.1297434
,10.53710938
,10.6654581
,10.52176402
,10.22181905
,10.05161839
,9.771204679
,9.681920196
,9.423828037
,9.20898427
,9.892578076
,10.0906809
,10.48549095
,10.66685282
,10.44921875
,10.25111593
,10.07114964
,9.990234334
10.45200905,9.956751569
,9.613560816
,9.455915218
,9.492187418
,9.868860937
,10.24553619
,10.58593751
,10.60407318
,10.37109374
,10.38783469
,10.25669653
,9.970703083
,9.594029564
,
,9.051339539
,9.467076428
,9.725166852
,10.18833715
,10.39760032
,10.38504525
,10.36830344
,10.0237171
,9.57170801
,9.292689014
,
,9.273157763
9.930244994,9.433593663
,9.849329685
10.69475498,10.16741118
,10.23716528
,10.0474325
,9.651227734
,9.326171779
,9.232701409
,
,9.326171779
10.02232151,9.524274598
,9.886998338
,9.997209657
,9.674944006
,9.412667694
,9.281529538
,
,
,9.681920196
,9.81445307
,9.807477747
,9.666573098
,9.518693993
,
,9.4545205
,9.588448091
,9.361048395
,8.313336998
,8.470982596
,8.334263835
,
,8.451451344
,
,8.568638854
,8.558873228
,8.433313943
,
,8.327287644
,8.475167616
,8.535156089
,8.667688962
,8.81417335
,8.748605139
,8.490513848
,8.239397012
,
,7.836216051
,7.965960357
,8.023157659
,8.115234179
,8.377511358
8.826730145,8.377511358
,7.981305721
,7.691127249
,7.452567209
,8.175223519
,7.836216051
,8.025948829
,8.105468553
,8.131975128
,8.367745732
,8.39285759
,7.996651952
,7.818080385
,7.548827882
,7.950614125
,
8.932756444,8.468192293
,8.720702979
,8.829520448
,8.772321411
,8.809989197
,8.893693941
,8.787667642
,8.667688962
,8.321707906
,
,8.480748222
,8.420758882
,8.705357615
,8.890904506
,8.717912677
,8.850446417
,8.82533456
,8.858817326
,8.783482622
,8.426339487
,8.331473532
,8.099888815
,8.310546695
,8.607701357
,8.864397064
,8.925781121
9.391740857,8.869977669
9.485212095,8.982980158
,11.3016185
,8.729073887
,8.417968579
,8.081751414
,7.843192242
,7.995257234
,8.221261345
,8.560267079
,8.752790159
9.379185796,8.878348577
,8.82533456
9.022042662,8.544921715
,8.284040121
,8.04129506
,
,7.862723493
,8.045480081
,8.325892059
,8.638392085
,8.75697518
,8.609095208
8.769531108,8.300781069
,8.055245707
8.405412651,7.964564772
,7.798549133
,7.957589449
,8.080357564
,8.373326338
8.973214533,8.51143895
8.830915166,8.348214481
8.558873228,8.090123189
,7.967355074
,7.939452915
,7.960379751
,8.208704549
,8.346818896
,8.424943902
,8.362165127
,8.239397012
,8.003626408
,8.03431887
,8.201730094
,8.144531057
,8.017577921
,8.88253273
,8.688615799
,
,8.950892111
,
,8.922990818
,8.844865812
,8.738839513
,
,
,8.969029512
,8.945312373
,9.022042662
,9.077845246
,8.936942332
,8.713727656
,8.526786048
,
,8.260323849
,8.404017066
,8.466796708
,8.46261082
,8.631417629
,8.530970201
,8.194754771
,7.925502268
,7.714843521
,8.709542636
,8.302176655
,8.547712017
,8.680245758
,8.607701357
,8.674665153
,8.628626459
,8.263114151
,8.03013385
,7.822265405
,8.291015444
,8.800223571
,8.959263886
,9.259207984
,9.501953044
,9.320592041
,9.204798382
,9.197823926
,9.068079621
,8.874162689
,8.581193915
,8.402623215
,8.897879829
,8.934152029
,9.289899579
,9.545201435
,9.387555837
,9.349888919
,9.232701409
,9.197823926
,9.083426719
,8.73186419
,8.593749844
,8.505859211
,8.812779499
,9.169921766
,9.472656166
,9.496373306
,9.351282769
,9.372209606
,9.275948933
,9.009485866
,8.726282717
,8.33286825
,8.247767053
,8.491907698
,8.759765482
,9.11690775
,9.242467035
,9.225725219
,9.197823926
,8.953683281
,8.599329582
,8.410993256
,
,8.346818896
,8.536551674
,8.809989197
,9.026227682
,9.09179676
,8.899274546
,8.63978767
,8.383091964
,8.274274495
,8.204520396
,8.45424078
,8.597935731
,8.782087037
,8.832310751
,8.561662664
,8.39285759
,8.244977617
,
,
,8.833704601
,8.857421741
,8.804407724
,8.660714507
,8.550501453
,8.225446366
,8.577008895
,8.611886378
,8.437499831
,9.679129893
,9.808873332
,9.64006739
,9.75446373
,9.881416865
,9.881416865
,9.96372776
,
,9.768415243
,
,9.648437431
,
,
,10.10184211
,10.24553619
,10.14927465
,9.760045203
,9.4907927
,
,
,
,9.54799087
,9.645647128
,9.857701461
,9.75446373
,9.261998286
,8.886718618
,8.549107602
,9.525670183
,
,9.652623319
,9.739118366
,9.683314046
,9.746093689
,9.780970305
,9.331751517
,9.040178328
,8.716517091
,9.062499883
,9.860490896
,
,10.39062499
,10.52594817
,10.35853781
,10.27343748
,10.31529029
,10.08789059
,10.00418585
,9.561942384
,9.248046773
,9.899553399
,
,10.36690785
,10.48828125
,10.25251065
,10.2692516
,10.2022878
,10.20786841
,10.17857153
,9.708426771
,9.489397115
,9.451730197
,9.793526233
,10.08789059
,10.37388404
,10.34458717
,10.24553619
,10.28041281
,10.25390623
,10.02232151
,9.656807472
,9.143415192
,
,9.354073939
,9.609374928
,9.935826467
,10.13392842
,10.1269531
,10.19949836
,9.899553399
,9.48800153
,9.206193967
,8.812779499
,9.130859263
,9.315011436
,9.66099336
,9.977678406
,10.14090461
,9.970703083
,9.57170801
,9.225725219
,
,8.903459567
,9.142020474
,9.303850225
,9.645647128
,9.808873332
,9.60518904
,9.352678354
,9.165735879
,8.976004835
,9.022042662
,9.457310803
,9.573102727
,9.684709632
,9.578683333
,9.451730197
,9.114118314
,9.129464546
,9.281529538
,9.234095259
8.667688962,8.244977617
,8.404017066
,8.313336998
,
,8.288225141
,8.34402946
,8.422154467
,8.391462004
,8.339843573
,
,
,8.21986576
,8.331473532
8.925781121,8.455636365
,8.5825895
,8.523995745
,8.33286825
,8.130579543
,
,7.613002243
8.150110795,7.713448803
,7.836216051
,7.947823823
,8.122209502
,8.130579543
8.207310699,7.848772847
,7.564174114
,7.406529383
,7.890624786
,7.633929079
,7.836216051
,7.917132228
,7.989676629
,8.129185693
,8.180803257
,7.896205391
,7.732980055
,7.519531005
,
,8.152901965
8.659318922,8.258928264
,8.521204575
,8.63978767
,8.560267079
,8.648157711
,8.724888867
,8.560267079
,8.517020422
8.57979833,8.193359186
,8.155692267
,8.236607577
,8.253348525
,8.533761371
9.175501504,8.698381425
9.03459859,8.558873228
,8.69698584
,8.69977701
,8.722098564
,8.674665153
,8.330077947
,8.310546695
,7.931082874
,8.15987642
,8.436105113
,8.662109224
9.213170157,8.737443928
,8.709542636
9.273157763,8.78906236
,8.786272057
,8.623046721
,
8.452845195,8.037109173
,
,7.844586959
,8.083146999
,8.409598538
,8.599329582
,8.69977701
,8.740234231
,8.444475154
,8.193359186
,
,7.792968527
,7.717633824
,7.897600976
,
,8.46121697
,8.657923337
,8.556082926
,8.225446366
,7.992466064
8.385881399,7.968749792
,
,7.792968527
,7.917132228
,8.212890437
8.835100186,8.402623215
8.698381425,8.271484192
8.484933242,8.063615747
,7.985491608
,7.958984166
,
,8.080357564
,8.232421689
8.780692319,8.321707906
8.758370765,8.313336998
8.685826364,8.238001427
,8.024553244
,7.898995694
,8.070591938
,8.088727604
,9.835379906
,9.948381528
10.25111593,9.723772135
,
10.55664063,10.00139555
10.58454192,10.00976559
,10.06138402
,9.952567416
,9.734932478
,
,
,9.980468708
10.56780184,10.00837
,10.1632253
10.79380595,10.2692516
10.65708719,10.13811431
,9.751673427
9.849329685,9.453124915
,
,9.249442358
9.842354362,9.327567364
,9.453124915
,9.589843676
10.27901722,9.753069012
10.15067024,9.67215457
,9.165735879
,8.796037683
,8.465401991
,9.536829659
,9.319196456
,9.474051751
10.07254523,9.578683333
,9.528459619
,9.681920196
,9.669364268
,9.210379855
,8.93833705
,8.57979833
,
,9.889787773
10.41713157,9.937220317
,10.21344814
10.90680758,10.35993253
,10.12416279
,10.05859372
,10.19252217
,10.0237171
,9.90652959
,9.525670183
,9.195032756
,9.930244994
,9.960937457
,10.24553619
,10.39899503
,10.10881743
,10.21623931
,10.19531248
,10.22600494
,10.14229846
,9.705635601
,9.412667694
,9.598213717
,9.859095311
,10.13253283
,10.37248933
,10.35993253
,10.25669653
,10.40039062
,10.39760032
,10.13811431
,9.631696482
,9.084821437
,9.294084599
,9.538225244
,9.760045203
,10.0599893
,10.24693091
,10.2413503
,10.30412995
10.55106089,10.04324835
10.10602626,9.647041846
,9.291295164
,8.871373254
,9.444754874
,9.598213717
,9.836774624
,10.11579189
,10.22879524
,10.10881743
,9.69726556
9.740513951,9.281529538
,9.132254848
,9.299665205
,9.507532782
,9.542411132
,9.765624941
,9.977678406
,9.740513951
,9.408482674
,9.175501504
,9.03459859
,9.36942017
10.2413503,9.75446373
,
,9.801897141
,
,9.549386455
,9.118303335
,9.33733299
,9.535435809
,
,8.879743295
,
,8.798827986
,
,9.072265508
,9.075055811
,9.083426719
,8.970423363
,8.910435757
,
,
,9.17689709
,9.114118314
,9.168527049
,9.231305824
,9.062499883
,8.843470227
,8.706751466
,
,8.493303283
,8.631417629
,8.667688962
,8.662109224
,8.784876472
,8.589563956
,8.349609199
,8.074776958
,7.946429105
,8.875558274
,8.630022044
,8.797433268
,8.851842002
,8.744420119
,8.712332938
,8.683036061
,8.356584522
,8.218470175
,8.021763809
,8.424943902
,9.129464546
,9.328962082
,9.587053373
,9.702845298
,9.363839565
,9.189453018
,9.150390515
,9.09179676
,9.080636416
,8.835100186
,8.712332938
,9.213170157
,9.30524581
,9.60518904
,9.773994981
,9.476842054
,9.380579646
,9.182477695
,9.274553348
,9.266183307
,8.984374876
,8.914620778
,8.846261397
,9.104352688
,9.443359289
,9.649833016
,9.57170801
,9.458704653
,9.414062412
,9.405692371
,9.193638906
,8.903459567
,8.607701357
,8.558873228
,8.73186419
,8.984374876
,9.315011436
,9.401506483
,9.341517143
,9.30943083
,9.089006457
,8.743024534
,8.574218592
,
,8.599329582
,8.738839513
,9.016462056
,9.30943083
,9.326171779
,9.049943954
,8.779296734
,8.498883888
,8.431920093
,8.480748222
,8.684430779
,8.794642098
,9.044364216
,9.063895468
,8.737443928
,8.504464494
,8.399832913
,
,
,9.016462056
,9.052734257
,9.008092015
,8.840680792
,8.690011384
,
,8.745813969
,8.828124863
,8.596540146
,8.254743243
,8.34402946
,8.198938924
,
,8.419364164
,8.380301661
,8.378906076
,8.303571372
,8.21568074
,
,
,8.412388841
,8.380301661
,8.408202953
,8.487723545
,8.373326338
,8.21149572
,8.056640424
,
,7.806919174
,7.896205391
,7.911551622
9.115513899,7.91294634
,8.037109173
8.529576351,7.94921854
,7.693917552
,7.470702876
,
,8.076171676
,7.855747303
9.18526713,8.003626408
,8.06640605
9.228515521,8.000836972
8.684430779,8.018973506
8.489118263,7.984096023
,7.700892875
,7.51674157
,7.378627223
,
,8.293805746
,8.438895416
,8.748605139
,8.851842002
,8.740234231
,8.636998235
9.165735879,8.557477643
,8.410993256
8.88253273,8.335657685
,8.118024482
8.48632796,8.00920788
,8.334263835
,8.39425144
,8.736048343
,8.895089526
,8.836495771
,8.851842002
9.281529538,8.669084547
9.178292675,8.624442306
,8.561662664
,8.278459515
,8.176618237
,7.999442254
,8.270089474
,8.606305772
,8.863001479
,8.888114203
,8.826730145
,8.801618288
9.30245464,8.724888867
9.070870791,8.543526997
,8.210100135
,7.894809806
,
,7.925502268
,8.193359186
,8.46121697
9.585657788,8.685826364
,8.670480133
,8.631417629
,8.431920093
,8.12639539
,7.921317248
,
,7.777622296
,7.986886326
,8.250558223
9.434989248,8.543526997
9.349888919,8.568638854
8.971818948,8.404017066
,8.143136339
8.398437328,7.907366602
